CustomerID,Name,Age,Gender,City,EmploymentType,Income,LoanAmount,LoanTerm,CreditScore,PreviousDefaults,Approved,Defaulted
295,James Ahmed,21,Male,Abu Dhabi,Self-Employed,26019.24,108603.02,60,625,1,True,False
296,James Smith,56,Female,Abu Dhabi,Self-Employed,25713.75,162253.01,60,739,0,False,False
297,Ali Joseph,41,Male,Ajman,Salaried,7489.45,162222.68,60,421,2,False,False
298,Omar Ali,31,Female,Abu Dhabi,Salaried,7331.64,93110.0,60,456,0,True,False
299,John Smith,50,Female,Abu Dhabi,Salaried,21313.07,52133.49,24,848,0,False,False
300,John Khan,26,Male,Dubai,Salaried,7773.29,186167.81,12,409,0,False,False
301,Ali Ahmed,25,Female,Sharjah,Salaried,14770.01,103297.02,12,723,0,False,False
302,Sara Smith,47,Female,Sharjah,Self-Employed,25213.73,44163.22,12,482,2,True,True
303,Ayesha Khan,51,Male,Abu Dhabi,Self-Employed,28164.58,46640.6,12,848,0,True,False
304,Ayesha Ahmed,34,Male,Sharjah,Salaried,10494.03,148271.34,24,574,1,False,True
305,Sara Khan,56,Female,Ajman,Self-Employed,15901.55,189805.68,24,556,0,True,False
306,Omar Joseph,27,Female,Abu Dhabi,Salaried,28844.05,102688.04,48,733,2,False,False
307,Zara Ahmed,59,Female,Ajman,Salaried,19178.55,81052.49,12,760,0,True,False
308,Omar Ali,47,Female,Fujairah,Self-Employed,14957.67,31783.49,36,739,0,False,False
309,Fatima Khan,44,Male,Sharjah,Salaried,5240.82,140775.56,36,518,1,False,False
310,Khalid Ahmed,45,Female,Fujairah,Salaried,18181.56,29554.84,36,376,2,False,False
311,James Khan,41,Male,Abu Dhabi,Salaried,25068.13,104743.68,36,731,0,True,False
312,Zara Khan,58,Female,Abu Dhabi,Salaried,12125.92,132296.66,60,304,1,False,True
313,James Ahmed,55,Male,Sharjah,Salaried,6736.35,28072.77,48,608,1,False,False
314,James Ahmed,56,Female,Ajman,Salaried,14833.19,142326.82,48,805,2,True,False
315,Zara Ahmed,22,Male,Dubai,Salaried,8468.36,198772.67,48,531,0,True,False
316,Ayesha Ali,21,Male,Sharjah,Salaried,7770.09,189957.52,12,570,1,False,True
317,Ali Smith,58,Female,Dubai,Salaried,12983.32,38120.28,60,723,2,False,False
318,Khalid Ali,36,Female,Ajman,Self-Employed,13047.78,148864.27,24,394,1,False,False
319,Ayesha Ali,36,Male,Dubai,Salaried,29294.13,21450.72,12,521,1,False,True
320,Sara Khan,34,Female,Sharjah,Self-Employed,21382.23,171083.33,12,433,0,False,False
321,Laila Ali,53,Male,Ajman,Salaried,6715.98,90387.86,36,404,0,False,False
322,Sara Smith,22,Female,Abu Dhabi,Self-Employed,5714.66,135758.25,48,660,1,True,False
323,Sara Khan,48,Male,Abu Dhabi,Self-Employed,17554.76,106506.1,12,751,1,False,True
324,James Joseph,33,Female,Abu Dhabi,Self-Employed,9416.13,62425.88,60,805,2,False,True
325,John Smith,28,Male,Dubai,Salaried,27376.46,119293.8,24,367,2,True,True
326,Zara Joseph,46,Female,Dubai,Salaried,23348.11,177110.26,36,807,0,True,False
327,Ayesha Khan,59,Female,Dubai,Salaried,9626.97,182478.66,60,788,2,False,False
328,Fatima Smith,41,Male,Abu Dhabi,Salaried,13303.88,96491.1,12,785,1,False,True
329,Omar Ahmed,31,Male,Fujairah,Self-Employed,29238.54,120800.18,48,553,1,True,True
330,John Ali,39,Male,Fujairah,Salaried,23874.81,157298.74,12,611,2,False,False
331,Ayesha Ali,37,Female,Sharjah,Self-Employed,16468.77,167272.4,36,641,2,False,True
332,Khalid Ahmed,30,Female,Abu Dhabi,Salaried,13929.86,15871.89,60,741,1,True,False
333,Fatima Joseph,27,Female,Fujairah,Self-Employed,29683.29,176457.64,24,571,2,False,False
334,James Ali,47,Female,Sharjah,Salaried,6027.5,108814.77,36,425,1,False,False
335,Ayesha Khan,28,Male,Ajman,Salaried,16657.94,38543.27,36,466,1,False,True
336,Omar Ahmed,50,Male,Abu Dhabi,Self-Employed,25636.77,33452.8,48,613,0,False,False
337,John Ahmed,37,Male,Sharjah,Self-Employed,24631.58,105378.71,60,458,0,False,False
338,Fatima Joseph,58,Male,Sharjah,Salaried,5803.42,187257.61,24,695,1,False,False
339,Sara Khan,40,Female,Abu Dhabi,Self-Employed,21973.08,71271.18,60,442,2,True,True
340,James Ali,33,Female,Sharjah,Salaried,12433.35,186152.54,48,487,1,False,True
341,Khalid Joseph,41,Female,Ajman,Self-Employed,15691.73,89896.08,48,772,0,True,False
342,James Ahmed,29,Female,Abu Dhabi,Self-Employed,8181.87,113221.21,60,600,0,False,False
343,John Joseph,54,Female,Dubai,Salaried,6367.32,167679.91,12,641,2,True,False
344,Zara Joseph,42,Male,Dubai,Salaried,22539.32,108090.17,60,807,0,True,False
345,Ali Khan,40,Male,Ajman,Salaried,7867.72,10006.79,60,423,2,True,True
346,Sara Joseph,22,Female,Ajman,Salaried,28151.11,66985.51,48,488,0,False,False
347,Laila Ali,28,Female,Abu Dhabi,Salaried,9620.2,165524.52,24,474,2,True,False
348,Omar Khan,27,Female,Sharjah,Self-Employed,14779.73,142554.01,12,775,1,False,True
349,Omar Joseph,28,Female,Dubai,Self-Employed,5852.09,133580.24,60,755,0,False,False
350,Laila Joseph,38,Male,Abu Dhabi,Self-Employed,17515.96,173594.21,24,657,2,False,False
351,Ali Smith,43,Female,Ajman,Salaried,11958.5,154895.44,36,703,0,False,False
352,Laila Ali,32,Female,Abu Dhabi,Self-Employed,19721.3,120337.7,60,713,0,True,True
353,Ali Smith,27,Male,Ajman,Self-Employed,13091.48,53991.57,24,407,0,False,False
354,James Ahmed,24,Female,Dubai,Salaried,26170.05,23847.52,36,330,0,False,False
355,Laila Joseph,29,Male,Abu Dhabi,Self-Employed,17277.58,138981.31,24,506,2,True,False
356,Khalid Smith,26,Male,Dubai,Salaried,5830.98,36706.89,12,668,1,True,False
357,Khalid Joseph,33,Male,Fujairah,Self-Employed,17521.26,77732.19,60,441,0,False,False
358,James Ahmed,57,Male,Abu Dhabi,Self-Employed,7522.83,104755.33,12,638,0,True,False
359,Omar Khan,45,Female,Dubai,Salaried,29202.87,24207.65,60,547,2,False,False
360,John Ali,28,Female,Sharjah,Salaried,5806.87,90067.08,24,642,0,True,False
361,Ayesha Ahmed,36,Female,Dubai,Salaried,13646.14,23444.99,48,382,2,False,False
362,Omar Ahmed,27,Male,Ajman,Salaried,21258.42,91987.96,36,533,0,True,True
363,Fatima Ali,59,Female,Dubai,Self-Employed,6303.51,155479.49,24,740,2,False,False
364,Sara Joseph,28,Female,Sharjah,Salaried,13578.14,184433.03,24,537,0,True,False
365,Khalid Ali,23,Male,Abu Dhabi,Salaried,6915.29,34076.02,24,589,0,False,False
366,Fatima Khan,29,Female,Ajman,Salaried,21414.76,24511.8,60,510,1,False,False
367,Fatima Joseph,40,Female,Fujairah,Self-Employed,26724.27,56399.1,36,626,2,True,True
368,James Ali,52,Female,Dubai,Salaried,27801.23,169870.82,60,536,1,True,True
369,Ali Ahmed,36,Female,Ajman,Salaried,5532.24,168901.79,36,584,2,False,False
370,Sara Ahmed,38,Female,Ajman,Salaried,26569.32,83086.02,12,529,0,False,False
371,James Ali,24,Female,Dubai,Self-Employed,28430.6,182910.26,36,568,2,True,False
372,Ayesha Ali,48,Female,Dubai,Salaried,18832.35,190969.98,36,847,1,False,False
373,Zara Ali,37,Male,Ajman,Self-Employed,23640.85,185685.62,24,315,1,False,True
374,Fatima Ali,39,Female,Fujairah,Self-Employed,5965.16,62111.28,36,556,2,True,True
375,Zara Khan,37,Male,Ajman,Self-Employed,5431.67,11685.43,12,667,1,True,False
376,Zara Ahmed,38,Female,Dubai,Self-Employed,9495.1,155535.6,36,565,1,True,True
377,Ali Smith,60,Male,Abu Dhabi,Salaried,21365.02,45008.54,60,750,2,False,True
378,Fatima Ahmed,37,Female,Dubai,Self-Employed,18511.03,18499.28,24,658,0,True,False
379,Sara Ali,25,Male,Abu Dhabi,Self-Employed,19259.15,167536.19,48,373,2,False,False
380,Ali Ahmed,41,Female,Sharjah,Self-Employed,27434.81,81195.97,36,331,0,False,True
381,Ali Ali,22,Male,Fujairah,Salaried,25200.86,107051.27,60,652,0,False,False
382,John Smith,45,Male,Dubai,Salaried,19135.06,199584.46,60,728,2,True,False
383,Khalid Ahmed,59,Female,Fujairah,Self-Employed,12923.48,47054.48,60,600,0,False,False
384,Ayesha Smith,50,Female,Dubai,Salaried,16125.19,191945.62,48,670,0,False,False
385,Sara Khan,51,Male,Ajman,Self-Employed,10744.08,167286.01,24,850,0,False,False
386,Ali Ali,37,Female,Sharjah,Self-Employed,7949.1,87615.53,60,451,2,False,False
387,Fatima Smith,50,Male,Abu Dhabi,Salaried,15465.64,155446.82,48,403,0,True,False
388,John Smith,25,Male,Fujairah,Self-Employed,27606.51,77329.88,48,547,2,False,True
389,Ayesha Ali,59,Male,Dubai,Salaried,23468.71,77441.95,48,718,2,False,False
390,James Khan,51,Male,Abu Dhabi,Salaried,8806.41,11478.91,60,678,2,False,False
391,Laila Smith,53,Female,Dubai,Salaried,12433.71,74812.27,60,830,2,False,True
392,James Khan,32,Male,Dubai,Salaried,15763.44,62868.68,60,621,0,False,False
393,Sara Khan,38,Female,Ajman,Salaried,27133.73,64810.98,36,408,0,False,False
394,Fatima Ali,53,Male,Dubai,Salaried,28996.42,112567.65,24,306,1,True,False
395,Omar Ali,48,Female,Fujairah,Salaried,25775.95,66038.9,12,422,1,False,False
396,Sara Smith,38,Male,Sharjah,Salaried,23606.94,52263.94,12,634,0,False,False
397,Khalid Ahmed,41,Male,Ajman,Salaried,28309.2,160897.51,36,494,2,True,False
398,John Smith,29,Female,Abu Dhabi,Salaried,11632.15,38772.29,24,808,1,True,True
399,Sara Ali,34,Male,Ajman,Salaried,17267.28,126131.27,24,339,1,False,False
400,Zara Smith,43,Female,Fujairah,Salaried,26947.24,169731.45,36,796,1,False,False
401,Khalid Joseph,39,Male,Abu Dhabi,Salaried,29072.97,180395.5,36,729,1,False,True
402,James Ahmed,32,Female,Sharjah,Salaried,13689.46,85636.97,24,795,1,False,False
403,John Khan,38,Male,Ajman,Salaried,19056.43,71406.48,36,721,1,False,False
404,Omar Ahmed,38,Female,Abu Dhabi,Self-Employed,20906.65,18669.42,48,719,0,True,False
405,Sara Ali,60,Female,Abu Dhabi,Salaried,28756.96,14012.36,48,392,2,False,False
406,Khalid Ahmed,24,Male,Sharjah,Salaried,29630.43,169248.32,48,534,1,True,False
407,Ayesha Joseph,34,Male,Dubai,Salaried,26137.05,153473.14,60,404,2,False,False
408,John Smith,39,Female,Dubai,Salaried,20788.89,140733.31,12,578,2,True,False
409,James Joseph,29,Female,Dubai,Salaried,6847.26,147201.45,48,320,0,True,True
410,Zara Joseph,33,Female,Sharjah,Self-Employed,17808.89,14452.07,36,769,0,True,False
411,Zara Joseph,45,Female,Ajman,Salaried,10556.32,87202.84,36,794,1,True,False
412,Laila Joseph,44,Male,Ajman,Salaried,19446.99,14729.46,24,757,1,False,False
413,Omar Khan,30,Male,Dubai,Salaried,10192.05,188997.72,60,555,0,True,False
414,Laila Ali,57,Male,Dubai,Self-Employed,11300.6,69176.44,36,454,0,False,False
415,Zara Joseph,21,Female,Abu Dhabi,Self-Employed,18639.72,69473.07,24,629,1,False,False
416,Sara Ahmed,48,Male,Ajman,Salaried,23922.17,40797.69,12,470,0,False,False
417,Sara Ahmed,48,Female,Abu Dhabi,Self-Employed,8496.63,176100.86,48,708,0,False,False
418,Omar Khan,54,Female,Fujairah,Self-Employed,19095.26,41529.68,36,835,2,True,False
419,Ayesha Ali,59,Female,Ajman,Self-Employed,10265.43,72733.66,24,468,2,False,True
420,James Smith,30,Female,Dubai,Salaried,12796.01,45658.14,12,850,1,False,True
421,Zara Joseph,59,Male,Dubai,Self-Employed,20908.59,177835.2,36,314,0,False,False
422,James Ali,40,Female,Fujairah,Self-Employed,28357.7,116611.34,24,379,2,True,True
423,Fatima Khan,32,Female,Fujairah,Salaried,8167.6,109240.38,48,638,2,False,False
424,Zara Joseph,34,Male,Dubai,Salaried,29727.18,27354.27,60,450,0,True,False
425,John Khan,25,Male,Abu Dhabi,Self-Employed,15635.14,99620.92,36,812,0,True,False
426,James Joseph,51,Female,Sharjah,Self-Employed,18267.14,177824.27,24,470,2,False,False
427,James Ali,49,Female,Sharjah,Salaried,18947.63,92728.54,36,482,0,False,False
428,Ayesha Joseph,34,Male,Ajman,Self-Employed,9475.14,152049.41,12,500,1,False,False
429,John Ali,40,Female,Dubai,Self-Employed,27895.18,105530.74,12,579,0,False,False
430,James Ahmed,37,Female,Dubai,Salaried,26579.63,186239.22,60,765,1,True,False
431,Khalid Ahmed,23,Female,Dubai,Salaried,22640.99,43612.46,24,384,1,True,True
432,John Khan,27,Female,Abu Dhabi,Salaried,13316.62,137678.28,36,473,2,False,False
433,James Joseph,24,Male,Abu Dhabi,Salaried,23223.93,25954.05,48,345,1,True,False
434,James Smith,21,Female,Sharjah,Self-Employed,7942.86,98587.93,12,774,0,True,False
435,Ali Ahmed,32,Female,Fujairah,Salaried,24168.06,159859.97,24,683,1,True,False
436,Fatima Khan,33,Male,Sharjah,Salaried,14482.76,64544.55,36,443,2,False,False
437,Fatima Khan,33,Male,Sharjah,Self-Employed,22438.95,60263.58,48,663,2,False,False
438,Khalid Joseph,31,Male,Fujairah,Self-Employed,8892.61,118055.15,48,655,2,False,True
439,Khalid Ali,38,Male,Fujairah,Salaried,11455.35,98860.76,12,418,2,True,False
440,Laila Ali,41,Female,Fujairah,Self-Employed,21457.62,181242.23,36,407,2,False,False
441,John Smith,47,Female,Sharjah,Self-Employed,21197.03,29039.46,36,613,0,False,False
442,John Joseph,60,Female,Fujairah,Self-Employed,23273.87,99978.69,24,558,2,False,False
443,Laila Joseph,40,Male,Abu Dhabi,Salaried,15524.65,157073.77,60,710,2,True,True
444,Ali Khan,59,Male,Fujairah,Salaried,8247.27,73297.95,12,392,1,True,False
445,Laila Joseph,31,Female,Dubai,Salaried,10010.16,42693.0,36,382,0,True,False
446,James Ahmed,36,Male,Fujairah,Self-Employed,5123.62,40272.66,12,782,2,False,False
447,Laila Joseph,50,Male,Dubai,Self-Employed,8212.56,154978.42,24,709,1,False,False
448,James Ali,46,Male,Sharjah,Self-Employed,21746.92,194342.88,12,527,2,True,False
449,Ayesha Khan,42,Male,Fujairah,Self-Employed,27864.65,132659.68,24,811,0,True,False
450,James Ahmed,42,Female,Abu Dhabi,Self-Employed,8768.69,69107.49,48,335,1,False,True
451,James Ali,27,Female,Dubai,Self-Employed,22151.64,29266.97,48,312,0,False,False
452,Khalid Joseph,50,Male,Ajman,Self-Employed,15561.43,20357.14,48,564,2,True,False
453,Laila Ali,44,Female,Sharjah,Self-Employed,7791.8,43979.52,48,844,1,True,True
454,Ayesha Ali,37,Male,Fujairah,Self-Employed,15872.2,98305.0,12,424,1,False,False
455,Zara Khan,37,Female,Sharjah,Self-Employed,24170.84,14470.77,36,483,1,False,False
456,Laila Khan,40,Male,Fujairah,Salaried,13931.11,16956.35,48,554,0,True,False
457,Ali Smith,52,Female,Sharjah,Self-Employed,29296.32,140908.47,24,836,2,False,True
458,Ayesha Khan,23,Male,Fujairah,Salaried,14547.82,196250.63,12,645,2,False,False
459,John Smith,37,Male,Ajman,Salaried,24841.12,118470.07,36,826,2,True,False
460,John Khan,57,Female,Abu Dhabi,Self-Employed,11869.67,140884.02,24,583,2,True,False
461,Ali Khan,38,Male,Ajman,Salaried,5467.97,88721.72,24,581,1,False,False
462,Ayesha Ahmed,35,Male,Dubai,Self-Employed,10526.44,126163.39,60,771,2,False,False
463,Ayesha Ali,45,Female,Fujairah,Salaried,13573.77,70732.13,48,455,1,False,True
464,Ali Joseph,37,Female,Dubai,Salaried,20784.6,116651.89,36,385,0,False,False
465,Ayesha Joseph,50,Male,Abu Dhabi,Salaried,20606.63,117329.56,48,323,1,False,False
466,James Ali,29,Female,Fujairah,Salaried,7424.5,51478.02,12,596,0,True,False
467,James Ali,47,Female,Abu Dhabi,Self-Employed,27511.47,62987.15,36,408,2,False,False
468,Khalid Joseph,35,Female,Ajman,Self-Employed,12157.09,185664.56,24,481,1,False,True
469,Ayesha Joseph,32,Male,Ajman,Self-Employed,29356.18,87955.82,12,529,0,True,False
470,James Ahmed,41,Male,Abu Dhabi,Self-Employed,22109.08,190850.76,12,698,2,True,False
471,Ali Joseph,44,Male,Abu Dhabi,Self-Employed,28428.52,185063.28,36,435,1,True,False
472,Fatima Ali,50,Female,Abu Dhabi,Self-Employed,29742.83,161383.18,48,812,2,True,False
473,Ayesha Smith,36,Female,Dubai,Salaried,23715.21,139584.48,48,832,1,False,True
474,James Khan,55,Male,Fujairah,Salaried,15963.03,167273.23,12,599,1,True,False
475,Khalid Joseph,48,Male,Dubai,Salaried,26176.76,154008.68,60,414,2,True,False
476,Ayesha Smith,36,Female,Abu Dhabi,Self-Employed,7428.14,131986.76,12,769,2,False,False
477,Omar Khan,39,Female,Sharjah,Self-Employed,22489.04,117963.93,60,336,0,True,False
478,John Smith,44,Female,Sharjah,Self-Employed,28619.8,40077.46,36,786,2,False,False
479,Ali Smith,30,Female,Ajman,Self-Employed,20919.06,15320.89,24,610,0,True,False
480,Khalid Ali,46,Female,Fujairah,Salaried,29310.08,132331.79,60,813,1,False,False
481,Laila Smith,54,Female,Abu Dhabi,Self-Employed,27428.34,12704.19,12,650,0,False,False
482,Ali Khan,59,Male,Abu Dhabi,Self-Employed,17469.76,118187.52,12,836,0,True,False
483,John Joseph,27,Female,Fujairah,Salaried,11786.84,192714.67,60,381,0,False,False
484,Fatima Smith,37,Male,Abu Dhabi,Salaried,22240.94,96652.55,12,572,2,False,True
485,Fatima Ahmed,29,Female,Dubai,Salaried,10689.66,121278.7,60,788,1,True,False
486,John Khan,25,Male,Ajman,Salaried,16047.45,100446.8,12,520,2,False,True
487,John Ali,48,Male,Ajman,Salaried,19723.44,130637.18,48,300,1,False,False
488,Laila Smith,42,Female,Fujairah,Self-Employed,28785.89,66931.08,60,554,1,False,False
489,Khalid Khan,49,Male,Abu Dhabi,Self-Employed,5162.93,179739.77,60,781,1,True,True
490,James Khan,27,Female,Sharjah,Salaried,9839.89,30655.22,24,518,1,False,False
491,Khalid Joseph,27,Female,Fujairah,Salaried,19275.21,39373.55,24,496,1,True,False
492,Zara Smith,41,Female,Fujairah,Self-Employed,24493.87,61182.81,36,783,1,False,True
493,Ayesha Khan,41,Female,Sharjah,Self-Employed,19082.16,154912.1,12,713,0,False,False
494,Ali Joseph,38,Male,Abu Dhabi,Salaried,21551.37,58626.57,36,324,1,False,False
495,Ayesha Ali,56,Male,Abu Dhabi,Self-Employed,26410.09,30298.57,24,464,1,False,False
496,Zara Joseph,23,Female,Ajman,Salaried,12003.57,125273.92,48,360,0,True,False
497,Omar Ali,44,Female,Sharjah,Salaried,16796.02,177361.45,12,632,2,False,False
498,Ali Ali,40,Male,Fujairah,Salaried,15956.53,72290.0,60,566,2,False,False
499,Ali Ahmed,41,Female,Ajman,Salaried,9603.5,98982.02,48,670,1,True,False
500,Omar Khan,59,Male,Abu Dhabi,Salaried,21056.01,91192.88,48,349,2,True,False
501,Khalid Khan,22,Female,Dubai,Self-Employed,24753.44,103481.8,60,641,2,True,False
502,Zara Ahmed,56,Male,Fujairah,Salaried,24964.77,170796.87,12,779,2,True,False
503,James Khan,50,Female,Abu Dhabi,Self-Employed,6825.64,133089.57,36,764,2,False,False
504,James Ali,39,Male,Fujairah,Self-Employed,5471.79,52793.69,48,454,1,True,False
505,Ayesha Ali,50,Male,Fujairah,Self-Employed,27331.09,145831.85,60,456,0,True,False
506,Ali Ahmed,22,Male,Abu Dhabi,Self-Employed,28866.51,72217.6,36,535,2,True,True
507,Ali Joseph,38,Male,Abu Dhabi,Self-Employed,5682.41,176751.14,48,426,1,True,False
508,Fatima Joseph,24,Female,Ajman,Self-Employed,9965.94,156486.91,60,427,0,True,False
509,Zara Ali,28,Male,Abu Dhabi,Salaried,28517.39,150721.98,36,624,1,True,True
510,Sara Ali,44,Female,Sharjah,Salaried,28622.42,13067.64,48,730,1,True,False
511,Omar Ahmed,48,Female,Abu Dhabi,Salaried,21260.82,163932.19,48,316,1,False,True
512,Fatima Smith,57,Male,Abu Dhabi,Salaried,8505.51,99264.41,12,362,2,True,False
513,Omar Khan,60,Female,Abu Dhabi,Self-Employed,9310.5,187895.4,24,485,1,True,False
514,John Joseph,34,Female,Ajman,Self-Employed,27724.52,60384.46,36,329,0,False,True
515,Laila Ahmed,30,Female,Dubai,Self-Employed,24062.56,147279.32,24,461,0,True,False
516,Fatima Ahmed,47,Male,Dubai,Self-Employed,16610.83,88864.6,60,750,0,True,False
517,Laila Khan,29,Female,Fujairah,Self-Employed,28922.63,137002.07,12,789,1,True,True
518,Khalid Smith,30,Male,Dubai,Salaried,22931.7,63636.96,60,407,0,True,False
519,Omar Khan,50,Female,Abu Dhabi,Self-Employed,15550.52,135628.35,60,335,2,False,False
520,Fatima Smith,21,Male,Dubai,Salaried,9047.13,71281.15,60,792,1,False,True
521,Zara Joseph,49,Male,Ajman,Self-Employed,18646.99,32385.63,36,826,1,False,False
522,Ali Khan,42,Female,Fujairah,Self-Employed,21581.2,136922.41,36,831,1,True,False
523,James Ahmed,55,Male,Dubai,Salaried,29377.2,167714.81,12,602,0,False,False
524,James Ali,26,Male,Ajman,Salaried,8542.71,139309.13,12,503,2,False,False
525,Ali Ali,54,Male,Fujairah,Self-Employed,18486.43,141802.0,60,470,1,True,True
526,Ali Ali,35,Male,Fujairah,Self-Employed,26457.38,62900.06,48,603,1,False,False
527,Laila Khan,29,Female,Dubai,Salaried,11283.23,115593.9,36,513,2,True,True
528,James Smith,30,Female,Abu Dhabi,Salaried,14780.96,40294.17,48,700,2,True,True
529,Ayesha Ahmed,35,Female,Abu Dhabi,Self-Employed,8086.79,150534.45,24,510,1,True,False
530,Ayesha Ahmed,28,Female,Fujairah,Salaried,24291.45,123704.83,24,748,1,True,False
531,Zara Joseph,30,Male,Sharjah,Self-Employed,28737.2,17784.61,36,415,2,False,False
532,Ali Joseph,39,Male,Fujairah,Salaried,7214.32,149034.27,60,671,0,False,False
533,James Joseph,24,Male,Sharjah,Self-Employed,27618.28,131650.43,36,729,2,False,False
534,Sara Ahmed,27,Female,Abu Dhabi,Self-Employed,10534.7,92415.74,36,406,2,False,False
535,Zara Joseph,59,Female,Dubai,Salaried,19758.58,160783.99,12,397,0,True,False
536,Zara Joseph,46,Male,Sharjah,Self-Employed,26305.83,118935.54,60,338,1,False,False
537,John Smith,57,Male,Dubai,Self-Employed,7470.11,184927.24,12,767,1,False,False
538,Ayesha Khan,36,Female,Ajman,Salaried,13112.81,142829.84,36,464,0,False,False
539,Ayesha Smith,52,Male,Sharjah,Self-Employed,20410.07,150573.27,24,624,1,True,False
540,Sara Joseph,41,Female,Abu Dhabi,Self-Employed,10053.73,172635.44,48,659,1,False,False
541,Ali Smith,41,Male,Dubai,Salaried,19546.17,182677.76,60,603,2,True,False
542,Sara Smith,26,Male,Fujairah,Self-Employed,26305.22,37695.43,36,845,1,False,True
543,James Ahmed,39,Male,Sharjah,Salaried,16063.4,17746.84,60,458,2,False,True
544,Fatima Smith,36,Male,Ajman,Salaried,8634.42,66390.7,12,794,1,False,False
545,Zara Smith,47,Male,Fujairah,Self-Employed,20681.38,178834.79,48,567,2,False,False
546,Omar Joseph,44,Female,Abu Dhabi,Self-Employed,18509.23,24637.69,24,629,2,True,False
547,Zara Smith,27,Female,Fujairah,Self-Employed,7620.19,166995.81,24,656,2,True,False
548,Zara Ahmed,50,Female,Ajman,Self-Employed,6616.44,199199.83,12,759,2,True,False
